time (PST),fog drip,rain (mm),wind gust (m/s),air temperature (C),relative humidity (%),wind speed (m/s),wind direction (deg)
2008-06-23 06:00:00,0.0,0.0,5.037,10.575,92.6,,330.875
2008-06-23 07:00:00,0.0,0.0,6.725,11.1075,89.275,,327.675
2008-06-23 08:00:00,0.0,0.0,6.075,11.83,84.575,,328.125
2008-06-23 09:00:00,0.0,0.0,5.525,12.1175,83.5,,326.85
2008-06-23 10:00:00,0.0,0.0,5.437,12.809999999999999,80.14999999999999,,325.975
2008-06-23 11:00:00,0.0,0.0,5.6,13.817499999999999,75.55,,323.55
2008-06-23 12:00:00,0.0,0.0,6.362,12.83,79.3,,323.725
2008-06-23 13:00:00,0.0,0.0,6.925,12.6675,80.2,,319.275
2008-06-23 14:00:00,0.0,0.0,6.387,12.335,82.4,,320.55
2008-06-23 15:00:00,0.0,0.0,5.962,12.515,81.65,,316.75
2008-06-23 16:00:00,0.0,0.0,5.737,12.285,82.65,,322.1
2008-06-23 17:00:00,0.0,0.0,6.35,11.59,86.4,,317.3
2008-06-23 18:00:00,0.0,0.0,6.075,11.2,87.10000000000001,,328.475
2008-06-23 19:00:00,0.0,0.0,5.775,10.2075,92.25,,326.85
2008-06-23 20:00:00,0.0,0.0,6.225,9.9125,93.7,,324.875
2008-06-23 21:00:00,0.0,0.0,6.75,9.68,95.275,,320.57500000000005
2008-06-23 22:00:00,0.0,0.0,6.662,9.6025,96.4,,323.05
2008-06-23 23:00:00,0.0,0.0,6.9,9.530000000000001,96.725,,327.225
2008-06-24 00:00:00,0.0,0.0,6.95,9.4575,97.025,,324.6
2008-06-24 01:00:00,0.0,0.0,6.562,9.4575,97.225,,324.5
2008-06-24 02:00:00,0.0,0.0,4.475,9.475,97.4,,321.0
2008-06-24 03:00:00,0.0,0.0,3.887,9.432500000000001,97.525,,320.77500000000003
2008-06-24 04:00:00,0.0,0.0,3.512,9.4775,97.6,,325.575
2008-06-24 05:00:00,0.0,0.0,3.25,9.475,97.65,,325.725
2008-06-24 06:00:00,0.0,0.0,3.0,9.79,97.65,,325.375
2008-06-24 07:00:00,0.0,0.0,3.087,10.5075,97.325,,327.225
2008-06-24 08:00:00,0.0,0.0,2.412,11.91,93.1,,325.775
2008-06-24 09:00:00,0.0,0.0,2.375,13.6325,83.325,,323.125
2008-06-24 10:00:00,0.0,0.0,2.65,14.6375,76.975,,322.225
2008-06-24 11:00:00,0.0,0.0,2.6,15.59,73.55,,321.65
2008-06-24 12:00:00,0.0,0.0,2.35,16.8825,67.5825,,323.6
2008-06-24 13:00:00,0.0,0.0,3.175,16.0675,68.4325,,319.25
2008-06-24 14:00:00,0.0,0.0,3.775,14.9475,72.45,,318.525
2008-06-24 15:00:00,0.0,0.0,3.912,14.3875,75.8,,321.675
2008-06-24 16:00:00,0.0,0.0,4.762,12.425,84.625,,318.25
2008-06-24 17:00:00,0.0,0.0,4.6,10.92,91.625,,319.225
2008-06-24 18:00:00,0.0,0.0,4.625,10.465,94.375,,318.6
2008-06-24 19:00:00,0.0,0.0,5.075,10.3375,95.825,,325.0
2008-06-24 20:00:00,0.0,0.0,4.962,10.21,96.575,,329.25
2008-06-24 21:00:00,0.0,0.0,5.125,10.219999999999999,96.775,,326.275
2008-06-24 22:00:00,0.0,0.0,4.775,10.2575,96.4,,325.6
2008-06-24 23:00:00,0.0,0.0,4.137,10.2775,96.75,,325.175
2008-06-25 00:00:00,0.0,0.0,3.687,10.17,96.975,,325.075
2008-06-25 01:00:00,0.0,0.0,3.137,10.295,96.875,,324.95
2008-06-25 02:00:00,0.0,0.0,2.375,10.275,96.95,,328.1
2008-06-25 03:00:00,0.0,0.0,2.262,10.3225,97.2,,327.47499999999997
2008-06-25 04:00:00,0.0,0.0,2.662,10.355,97.375,,326.6
2008-06-25 05:00:00,0.0,0.0,2.6,10.545,97.475,,326.425
2008-06-25 06:00:00,0.0,0.0,2.425,10.9175,97.525,,325.475
2008-06-25 07:00:00,4.714,0.0,2.162,11.315000000000001,97.45,,323.375
2008-06-25 08:00:00,0.0,0.0,3.0,11.807500000000001,95.225,,324.425
2008-06-25 09:00:00,0.0,0.0,3.35,11.61,90.9,,325.75
2008-06-25 10:00:00,0.0,0.0,2.912,12.4175,87.2,,326.775
2008-06-25 11:00:00,0.0,0.0,3.35,13.81,80.35,,325.05
2008-06-25 12:00:00,0.0,0.0,4.15,13.85,79.025,,325.9
2008-06-25 13:00:00,0.0,0.0,4.9,13.5825,79.275,,324.825
2008-06-25 14:00:00,0.0,0.0,4.862,13.285,80.5,,319.15
2008-06-25 15:00:00,0.0,0.0,5.187,12.8625,82.125,,321.0
2008-06-25 16:00:00,0.0,0.0,5.112,11.5525,88.275,,320.8
2008-06-25 17:00:00,0.0,0.0,5.45,10.92,91.15,,319.9
2008-06-25 18:00:00,0.0,0.0,5.737,10.395,93.8,,316.85
2008-06-25 19:00:00,0.0,0.0,5.35,10.065,94.95,,318.725
2008-06-25 20:00:00,0.0,0.0,5.187,9.8575,95.7,,319.925
2008-06-25 21:00:00,0.0,0.0,4.737,9.7775,96.175,,320.325
2008-06-25 22:00:00,0.0,0.0,4.337,9.765,96.6,,324.1
2008-06-25 23:00:00,0.0,0.0,4.187,9.8,96.75,,323.725
2008-06-26 00:00:00,0.0,0.0,3.837,9.7375,96.95,,321.375
2008-06-26 01:00:00,0.0,0.0,3.225,9.65,97.07499999999999,,321.5
2008-06-26 02:00:00,0.0,0.0,2.6,9.735,97.1,,321.85
2008-06-26 03:00:00,0.0,0.0,2.662,9.7425,97.1,,328.425
2008-06-26 04:00:00,0.0,0.0,2.237,9.805,97.025,,322.725
2008-06-26 05:00:00,0.0,0.0,2.175,9.8225,96.975,,321.7
2008-06-26 06:00:00,0.0,0.0,2.037,10.182500000000001,96.8,,323.1
2008-06-26 07:00:00,0.0,0.0,1.525,10.9025,96.225,,321.95
2008-06-26 08:00:00,0.0,0.0,2.1,11.965,92.3,,322.5
2008-06-26 09:00:00,0.0,0.0,2.062,13.0075,86.725,,318.3
2008-06-26 10:00:00,0.0,0.0,2.325,13.875,82.175,,322.375
2008-06-26 11:00:00,0.0,0.0,2.462,15.0375,76.625,,321.25
2008-06-26 12:00:00,0.0,0.0,2.275,16.055,72.475,,317.025
2008-06-26 13:00:00,0.0,0.0,2.187,16.8875,68.885,,317.775
2008-06-26 14:00:00,0.0,0.0,1.325,17.1575,67.3425,,159.6
2008-06-26 15:00:00,0.0,0.0,2.9,16.5325,69.6625,,323.625
2008-06-26 16:00:00,0.0,0.0,3.325,14.6,76.15,,319.925
2008-06-26 17:00:00,0.0,0.0,3.587,13.0925,81.675,,319.65
2008-06-26 18:00:00,0.0,0.0,3.175,11.585,87.825,,325.4
2008-06-26 19:00:00,0.0,0.0,3.062,10.525,92.85,,330.05
2008-06-26 20:00:00,0.0,0.0,2.875,10.17,94.75,,325.95000000000005
2008-06-26 21:00:00,0.0,0.0,2.437,9.98,95.65,,328.375
2008-06-26 22:00:00,0.0,0.0,2.3,9.72,96.4,,323.775
2008-06-26 23:00:00,0.0,0.0,4.275,11.085,96.6,,194.0
2008-06-27 00:00:00,0.0,0.0,4.462,12.9275,93.725,,147.125
2008-06-27 01:00:00,0.0,0.0,4.812,12.745000000000001,93.55,,142.9
2008-06-27 02:00:00,0.0,0.0,4.762,12.64,91.25,,144.6
2008-06-27 03:00:00,0.0,0.0,2.687,12.58,89.875,,148.47500000000002
2008-06-27 04:00:00,0.0,0.0,1.725,12.8275,89.225,,111.725
2008-06-27 05:00:00,0.0,0.0,2.875,13.2,87.975,,144.5
2008-06-27 06:00:00,0.0,0.0,3.687,13.515,87.325,,150.9
2008-06-27 07:00:00,0.0,0.0,3.937,14.4525,83.9,,151.65
2008-06-27 08:00:00,0.0,0.0,4.225,17.005,72.6225,,153.725
2008-06-27 09:00:00,0.0,0.0,4.837,18.3375,66.9325,,151.5
2008-06-27 10:00:00,0.0,0.0,3.95,19.4475,63.01,,160.425
2008-06-27 11:00:00,0.0,0.0,4.425,19.4575,63.0925,,152.275
2008-06-27 12:00:00,0.0,0.0,4.425,19.6125,62.315,,152.6
2008-06-27 13:00:00,0.0,0.0,3.3,20.68,58.4025,,165.125
2008-06-27 14:00:00,0.0,0.0,3.387,19.2675,63.225,,159.725
2008-06-27 15:00:00,0.0,0.0,3.562,18.525,65.62,,118.625
2008-06-27 16:00:00,0.0,0.0,0.0,18.0425,67.11,,0.0
2008-06-27 17:00:00,0.0,0.0,1.375,16.615000000000002,72.375,,42.65
2008-06-27 18:00:00,0.0,0.0,0.0,15.2275,77.775,,0.0
2008-06-27 19:00:00,0.0,0.0,0.0,14.19,82.65,,0.0
2008-06-27 20:00:00,0.0,0.0,0.787,13.775,85.125,,37.175
2008-06-27 21:00:00,0.0,0.0,2.525,13.3225,88.975,,73.275
2008-06-27 22:00:00,0.0,0.0,2.262,13.34,88.45,,116.825
2008-06-27 23:00:00,0.0,0.0,0.7,13.16,87.05000000000001,,33.325
2008-06-28 00:00:00,0.0,0.0,1.337,12.8675,87.8,,34.15
2008-06-28 01:00:00,0.0,0.0,2.2,13.02,87.25,,148.125
2008-06-28 02:00:00,0.0,0.0,0.0,12.8,87.225,,0.0
2008-06-28 03:00:00,0.0,0.0,0.0,12.592500000000001,87.775,,0.0
2008-06-28 04:00:00,0.0,0.0,0.0,12.7325,87.05,,0.0
2008-06-28 05:00:00,0.0,0.0,0.0,13.0875,86.25,,0.0
2008-06-28 06:00:00,0.0,0.0,0.0,13.995000000000001,82.6,,0.0
2008-06-28 07:00:00,0.0,0.0,1.487,15.86,74.25,,115.85
2008-06-28 08:00:00,0.0,0.0,2.1,18.5025,62.585,,164.65
2008-06-28 09:00:00,0.0,0.0,3.637,19.21,61.2875,,156.55
2008-06-28 10:00:00,0.0,0.0,3.25,19.96,59.225,,169.875
2008-06-28 11:00:00,0.0,0.0,2.675,21.1575,56.2375,,212.925
2008-06-28 12:00:00,0.0,0.0,0.825,21.8325,53.6275,,213.425
2008-06-28 13:00:00,0.0,0.0,1.475,21.175,55.3775,,288.6
2008-06-28 14:00:00,0.0,0.0,2.625,20.0075,59.97,,310.9
2008-06-28 15:00:00,0.0,0.0,3.112,17.8075,67.5175,,325.0
2008-06-28 16:00:00,0.0,0.0,3.537,16.13,72.42500000000001,,326.1
2008-06-28 17:00:00,0.0,0.0,3.6,15.385,76.075,,317.875
2008-06-28 18:00:00,0.0,0.0,3.612,13.8125,83.575,,321.9
2008-06-28 19:00:00,0.0,0.0,3.637,12.290000000000001,89.975,,324.8
2008-06-28 20:00:00,0.0,0.0,3.962,11.8975,93.0,,327.6
2008-06-28 21:00:00,0.0,0.0,3.962,11.5025,94.7,,329.225
2008-06-28 22:00:00,0.0,0.0,3.337,11.2425,95.875,,326.775
2008-06-28 23:00:00,0.0,0.0,2.787,11.3325,96.4,,326.95
2008-06-29 00:00:00,0.0,0.0,3.075,11.127500000000001,96.575,,327.45
2008-06-29 01:00:00,0.0,0.0,3.337,10.9825,96.8,,325.575
2008-06-29 02:00:00,0.0,0.0,3.187,10.885,97.0,,326.82500000000005
2008-06-29 03:00:00,0.0,0.0,3.475,10.7725,97.275,,325.175
2008-06-29 04:00:00,0.0,0.0,3.562,10.817499999999999,97.45,,326.2
2008-06-29 05:00:00,0.0,0.0,2.625,10.605,97.525,,328.375
2008-06-29 06:00:00,0.0,0.0,2.837,10.8225,97.6,,327.05
2008-06-29 07:00:00,0.0,0.0,2.225,11.665,97.525,,323.475
2008-06-29 08:00:00,0.0,0.0,1.662,13.620000000000001,91.475,,325.525
2008-06-29 09:00:00,0.0,0.0,1.625,15.7075,79.775,,247.825
2008-06-29 10:00:00,0.0,0.0,1.987,16.645,74.32499999999999,,321.25
2008-06-29 11:00:00,0.0,0.0,2.675,16.8275,72.375,,318.8
2008-06-29 12:00:00,0.0,0.0,2.812,17.8425,68.0725,,318.6
2008-06-29 13:00:00,0.0,0.0,2.5,19.0425,61.8,,320.525
2008-06-29 14:00:00,0.0,0.0,2.687,19.395,60.3925,,317.025
2008-06-29 15:00:00,0.0,0.0,3.637,18.495,62.595,,320.325
2008-06-29 16:00:00,0.0,0.0,4.725,15.7,75.15,,325.65
2008-06-29 17:00:00,0.0,0.0,5.337,13.73,84.875,,324.975
2008-06-29 18:00:00,0.0,0.0,5.012,11.977500000000001,94.025,,326.0
2008-06-29 19:00:00,0.0,0.0,5.6,11.6775,94.95,,330.825
2008-06-29 20:00:00,0.0,0.0,5.225,11.2875,96.75,,327.275
2008-06-29 21:00:00,14.142000000000001,0.0,5.512,11.0725,97.325,,330.825
2008-06-29 22:00:00,23.57,0.0,4.937,11.1975,97.6,,328.175
2008-06-29 23:00:00,14.142000000000001,0.0,5.1,10.9875,97.725,,331.875
2008-06-30 00:00:00,0.0,0.0,4.587,10.875,97.725,,331.5
2008-06-30 01:00:00,14.142000000000001,0.0,5.125,10.845,97.8,,329.15
2008-06-30 02:00:00,14.142000000000001,0.0,4.7,10.6775,97.9,,328.175
2008-06-30 03:00:00,0.0,0.0,3.675,10.465,97.875,,329.55
2008-06-30 04:00:00,0.0,0.0,4.287,10.372499999999999,97.9,,325.025
2008-06-30 05:00:00,18.856,0.0,4.475,10.435,97.9,,324.775
2008-06-30 06:00:00,4.714,0.0,3.9,10.7175,97.975,,324.525
2008-06-30 07:00:00,4.714,0.0,5.2,10.93,97.975,,324.275
2008-06-30 08:00:00,18.856,0.0,5.987,11.11,98.0,,324.4
2008-06-30 09:00:00,14.142000000000001,0.0,6.137,11.2575,97.975,,325.925
2008-06-30 10:00:00,0.0,0.0,5.862,11.425,97.92500000000001,,327.45
2008-06-30 11:00:00,0.0,0.0,5.087,12.7975,96.075,,325.0
2008-06-30 12:00:00,0.0,0.0,4.6,14.82,82.325,,324.1
2008-06-30 13:00:00,0.0,0.0,4.787,14.465,83.325,,319.9
2008-06-30 14:00:00,0.0,0.0,4.912,14.2075,85.55,,322.875
2008-06-30 15:00:00,0.0,0.0,5.375,15.125,82.425,,324.975
2008-06-30 16:00:00,0.0,0.0,5.637,14.2725,84.8,,326.475
2008-06-30 17:00:00,0.0,0.0,6.237,12.965,91.0,,323.25
2008-06-30 18:00:00,0.0,0.0,6.562,12.6975,91.275,,326.15
2008-06-30 19:00:00,0.0,0.0,5.9,12.015,95.0,,325.85
2008-06-30 20:00:00,0.0,0.0,6.225,11.7375,96.75,,323.925
2008-06-30 21:00:00,0.0,0.0,6.575,11.629999999999999,97.425,,323.7
2008-06-30 22:00:00,0.0,0.0,6.687,11.49,97.7,,325.9
2008-06-30 23:00:00,0.0,0.0,5.775,11.4125,97.825,,327.375
2008-07-01 00:00:00,9.428,0.0,6.525,11.265,97.9,,327.15
2008-07-01 01:00:00,32.998000000000005,0.0,5.95,11.0275,97.9,,328.5
2008-07-01 02:00:00,4.714,0.0,5.5,11.02,97.975,,332.9
2008-07-01 03:00:00,0.0,0.0,5.3,10.9825,97.92500000000001,,328.275
2008-07-01 04:00:00,14.142,0.0,5.037,10.585,97.975,,324.475
2008-07-01 05:00:00,47.14,0.0,5.212,10.1325,98.0,,324.775
2008-07-01 06:00:00,37.712,0.1,4.575,10.149999999999999,98.0,,321.0
2008-07-01 07:00:00,28.284000000000002,0.0,4.75,10.315,98.0,,325.2
2008-07-01 08:00:00,4.714,0.0,4.362,10.8625,98.0,,323.475
2008-07-01 09:00:00,0.0,0.0,4.312,11.315,98.0,,319.825
2008-07-01 10:00:00,0.0,0.0,4.737,11.415,98.0,,318.575
2008-07-01 11:00:00,0.0,0.0,5.375,11.5375,98.0,,321.7
2008-07-01 12:00:00,0.0,0.0,5.587,11.3,97.975,,320.20000000000005
2008-07-01 13:00:00,0.0,0.0,5.6,11.805,97.5,,324.85
2008-07-01 14:00:00,0.0,0.0,5.512,12.0525,94.1,,324.425
2008-07-01 15:00:00,0.0,0.0,5.437,12.3275,90.775,,323.325
2008-07-01 16:00:00,0.0,0.0,6.362,11.34,93.175,,322.55
2008-07-01 17:00:00,0.0,0.0,6.012,10.59,96.125,,321.9
2008-07-01 18:00:00,0.0,0.0,5.987,10.17,97.525,,323.425
2008-07-01 19:00:00,23.57,0.0,6.137,10.0875,97.85,,322.925
2008-07-01 20:00:00,18.856,0.0,6.825,10.115,97.975,,325.55
2008-07-01 21:00:00,42.426,0.0,6.512,10.085,98.025,,327.05
2008-07-01 22:00:00,61.282,0.1,7.84,10.0175,98.1,,329.1
2008-07-01 23:00:00,65.99600000000001,0.1,7.0,9.870000000000001,98.125,,323.325
2008-07-02 00:00:00,51.854,0.0,6.075,9.765,98.2,,321.1
2008-07-02 01:00:00,37.712,0.0,4.737,9.6625,98.2,,326.15
2008-07-02 02:00:00,28.284000000000002,0.1,4.512,9.705,98.2,,326.20000000000005
2008-07-02 03:00:00,23.57,0.0,4.412,9.9725,98.2,,324.125
2008-07-02 04:00:00,37.712,0.0,3.787,10.02,98.175,,330.6
2008-07-02 05:00:00,28.284000000000002,0.0,3.6,10.0925,98.125,,326.975
2008-07-02 06:00:00,28.284000000000002,0.0,3.375,10.44,98.1,,325.55
2008-07-02 07:00:00,9.428,0.0,2.7,10.955,98.025,,328.675
2008-07-02 08:00:00,0.0,0.0,2.862,11.44,98.0,,326.75
2008-07-02 09:00:00,0.0,0.0,3.525,11.5375,98.0,,329.3
2008-07-02 10:00:00,0.0,0.0,3.412,11.705,97.92500000000001,,326.3
2008-07-02 11:00:00,0.0,0.0,4.112,12.1725,96.825,,327.25
2008-07-02 12:00:00,0.0,0.0,4.775,11.9975,92.875,,320.65
2008-07-02 13:00:00,0.0,0.0,5.05,12.1875,90.925,,320.575
2008-07-02 14:00:00,0.0,0.0,5.437,12.42,88.55,,321.2
2008-07-02 15:00:00,0.0,0.0,6.075,11.692499999999999,90.65,,322.9
2008-07-02 16:00:00,0.0,0.0,6.2,11.4525,90.675,,319.55
2008-07-02 17:00:00,0.0,0.0,5.6,12.0,88.75,,324.1
2008-07-02 18:00:00,0.0,0.0,5.55,12.0375,88.325,,323.225
2008-07-02 19:00:00,0.0,0.0,6.2,11.6625,89.45,,327.95
2008-07-02 20:00:00,0.0,0.0,6.662,11.5,91.6,,324.67499999999995
2008-07-02 21:00:00,0.0,0.0,7.1,11.67,90.875,,326.75
2008-07-02 22:00:00,0.0,0.0,6.75,11.4525,92.5,,326.075
2008-07-02 23:00:00,0.0,0.0,6.087,11.4375,92.9,,327.375
2008-07-03 00:00:00,0.0,0.0,4.6,11.4225,93.45,,326.0
2008-07-03 01:00:00,0.0,0.0,3.45,11.3075,93.65,,325.175
2008-07-03 02:00:00,0.0,0.0,2.825,10.7625,96.725,,327.05
2008-07-03 03:00:00,0.0,0.0,2.962,10.774999999999999,96.45,,322.575
2008-07-03 04:00:00,4.714,0.0,2.812,10.335,97.15,,325.725
2008-07-03 05:00:00,4.714,0.0,2.15,12.2125,95.95,,328.625
2008-07-03 06:00:00,0.0,0.0,1.762,14.1975,88.3,,82.9
2008-07-03 07:00:00,0.0,0.0,1.737,14.335,88.375,,319.85
2008-07-03 08:00:00,0.0,0.0,0.475,18.3025,72.7875,,79.65
2008-07-03 09:00:00,0.0,0.0,0.525,20.32,63.6725,,160.75
2008-07-03 10:00:00,0.0,0.0,0.712,20.665,61.8925,,241.27499999999998
2008-07-03 11:00:00,0.0,0.0,3.012,21.68,56.105000000000004,,239.675
2008-07-03 12:00:00,0.0,0.0,3.112,23.4425,49.095,,316.875
2008-07-03 13:00:00,0.0,0.0,3.312,22.1925,54.010000000000005,,326.125
2008-07-03 14:00:00,0.0,0.0,3.125,20.44,61.1575,,324.475
2008-07-03 15:00:00,0.0,0.0,4.325,19.9075,63.307500000000005,,317.65
2008-07-03 16:00:00,0.0,0.0,4.737,20.045,63.43,,318.65
2008-07-03 17:00:00,0.0,0.0,5.262,18.45,69.16,,317.75
2008-07-03 18:00:00,0.0,0.0,5.475,16.95,74.825,,321.325
2008-07-03 19:00:00,0.0,0.0,6.0,15.094999999999999,82.775,,322.4
2008-07-03 20:00:00,0.0,0.0,5.912,15.415,79.3,,326.15
2008-07-03 21:00:00,0.0,0.0,5.2,14.94,81.125,,326.4
2008-07-03 22:00:00,0.0,0.0,5.175,15.0025,81.425,,325.45
2008-07-03 23:00:00,0.0,0.0,5.462,14.905000000000001,81.975,,327.8
2008-07-04 00:00:00,0.0,0.0,4.962,14.265,85.975,,328.375
2008-07-04 01:00:00,0.0,0.0,4.887,14.4575,84.925,,328.625
2008-07-04 02:00:00,0.0,0.0,4.837,15.0375,80.6,,327.5
2008-07-04 03:00:00,0.0,0.0,4.925,14.1675,84.2,,326.95
2008-07-04 04:00:00,0.0,0.0,4.862,14.14,83.825,,328.2
2008-07-04 05:00:00,0.0,0.0,4.95,14.3125,82.875,,327.725
2008-07-04 06:00:00,0.0,0.0,4.962,13.9875,86.025,,327.725
2008-07-04 07:00:00,0.0,0.0,4.6,16.585,74.0175,,323.675
2008-07-04 08:00:00,0.0,0.0,3.875,19.36,60.9925,,325.45
2008-07-04 09:00:00,0.0,0.0,3.8,19.2975,61.19,,324.525
2008-07-04 10:00:00,0.0,0.0,3.437,20.3125,57.0675,,319.475
2008-07-04 11:00:00,0.0,0.0,4.825,21.3425,50.7625,,318.625
2008-07-04 12:00:00,0.0,0.0,4.45,20.3,52.6125,,319.55
2008-07-04 13:00:00,0.0,0.0,4.787,20.265,52.9075,,319.15
2008-07-04 14:00:00,0.0,0.0,5.625,18.145,60.865,,323.2
2008-07-04 15:00:00,0.0,0.0,5.962,16.3075,71.5375,,322.02500000000003
2008-07-04 16:00:00,0.0,0.0,6.337,15.295,78.35,,320.275
2008-07-04 17:00:00,0.0,0.0,6.462,13.655,86.775,,318.7
2008-07-04 18:00:00,0.0,0.0,6.125,12.6125,92.1,,329.0
2008-07-04 19:00:00,0.0,0.0,5.425,12.0925,94.775,,328.025
2008-07-04 20:00:00,0.0,0.0,6.512,11.535,96.35,,327.65
2008-07-04 21:00:00,47.14,0.0,6.687,11.085,96.825,,327.475
2008-07-04 22:00:00,51.854,0.0,6.55,11.0025,97.025,,327.775
2008-07-04 23:00:00,61.282,0.1,6.875,10.985,97.1,,320.35
2008-07-05 00:00:00,56.568,0.0,5.75,10.915,97.2,,323.55
2008-07-05 01:00:00,51.854,0.0,5.462,10.8325,97.2,,324.35
2008-07-05 02:00:00,47.14,0.0,4.0,10.71,97.2,,324.775
2008-07-05 03:00:00,51.854,0.0,3.987,10.5875,97.225,,328.07500000000005
2008-07-05 04:00:00,75.424,0.1,3.775,10.4175,97.3,,325.975
2008-07-05 05:00:00,65.99600000000001,0.0,4.05,10.48,97.3,,326.35
2008-07-05 06:00:00,37.712,0.0,3.225,10.69,97.3,,327.05
2008-07-05 07:00:00,9.428,0.0,2.737,11.3825,97.3,,322.45
2008-07-05 08:00:00,4.714,0.0,2.287,12.48,97.225,,318.825
2008-07-05 09:00:00,0.0,0.0,1.975,13.32,97.15,,318.55
2008-07-05 10:00:00,0.0,0.0,0.562,15.8925,92.375,,80.125
2008-07-05 11:00:00,0.0,0.0,1.512,18.325000000000003,75.15,,162.0
2008-07-05 12:00:00,0.0,0.0,2.412,17.78,73.975,,160.425
2008-07-05 13:00:00,0.0,0.0,2.987,17.4725,71.835,,320.0
2008-07-05 14:00:00,0.0,0.0,2.712,18.23,68.9625,,319.15
2008-07-05 15:00:00,0.0,0.0,3.262,18.845,65.7725,,322.45
2008-07-05 16:00:00,0.0,0.0,3.562,16.995,72.2,,325.05
2008-07-05 17:00:00,0.0,0.0,4.425,15.092500000000001,79.35,,325.425
2008-07-05 18:00:00,0.0,0.0,4.975,12.71,89.075,,326.375
2008-07-05 19:00:00,0.0,0.0,4.962,11.425,94.875,,330.275
2008-07-05 20:00:00,0.0,0.0,6.262,11.135,96.3,,327.2
2008-07-05 21:00:00,0.0,0.0,5.562,11.057500000000001,96.725,,325.05
2008-07-05 22:00:00,0.0,0.0,4.462,11.0475,96.92500000000001,,321.05
2008-07-05 23:00:00,14.142000000000001,0.0,4.45,11.1425,97.025,,326.625
2008-07-06 00:00:00,42.426,0.0,2.312,11.0225,97.07499999999999,,326.075
2008-07-06 01:00:00,23.57,0.0,1.687,11.2775,97.1,,246.35000000000002
2008-07-06 02:00:00,0.0,0.0,2.237,12.6925,96.725,,224.85
2008-07-06 03:00:00,0.0,0.0,2.887,11.275,96.975,,321.1
2008-07-06 04:00:00,47.14,0.0,2.812,11.18,97.1,,324.625
2008-07-06 05:00:00,23.57,0.0,2.325,11.432500000000001,97.15,,321.875
2008-07-06 06:00:00,37.712,0.0,2.625,11.195,97.175,,322.675
2008-07-06 07:00:00,18.856,0.0,1.937,11.7225,97.2,,321.05
2008-07-06 08:00:00,0.0,0.0,1.75,12.6175,97.1,,319.975
2008-07-06 09:00:00,0.0,0.0,1.712,13.275,97.0,,322.4
2008-07-06 10:00:00,0.0,0.0,1.625,14.2475,93.625,,161.875
2008-07-06 11:00:00,0.0,0.0,1.587,15.515,82.8,,322.1
2008-07-06 12:00:00,0.0,0.0,2.025,17.05,75.1,,239.05
2008-07-06 13:00:00,0.0,0.0,2.237,17.2925,73.525,,319.79999999999995
2008-07-06 14:00:00,0.0,0.0,2.612,16.8825,73.725,,321.275
2008-07-06 15:00:00,0.0,0.0,2.987,16.01,76.65,,318.625
2008-07-06 16:00:00,0.0,0.0,3.437,14.395,83.5,,323.75
2008-07-06 17:00:00,0.0,0.0,4.512,12.14,93.0,,330.925
2008-07-06 18:00:00,0.0,0.0,5.525,11.2875,96.3,,325.475
2008-07-06 19:00:00,51.854,0.0,4.862,11.0975,96.95,,326.2
2008-07-06 20:00:00,61.282000000000004,0.0,4.812,11.005,97.1,,326.675
2008-07-06 21:00:00,47.14,0.0,4.012,10.92,97.1,,326.725
2008-07-06 22:00:00,32.998000000000005,0.0,4.112,10.82,97.175,,321.675
2008-07-06 23:00:00,23.57,0.0,3.012,10.7125,97.2,,328.75
2008-07-07 00:00:00,32.998000000000005,0.0,3.312,10.625,97.2,,327.55
2008-07-07 01:00:00,32.998000000000005,0.0,3.325,10.5775,97.225,,327.55
2008-07-07 02:00:00,14.142000000000001,0.0,2.3,11.505,97.175,,230.02499999999998
2008-07-07 03:00:00,9.428,0.0,2.162,12.805,97.1,,101.35
2008-07-07 04:00:00,14.142000000000001,0.0,2.237,12.965,97.1,,131.65
2008-07-07 05:00:00,9.428,0.0,1.712,12.9,97.175,,69.35
2008-07-07 06:00:00,4.714,0.0,1.737,13.16,97.15,,154.65
2008-07-07 07:00:00,0.0,0.0,3.125,14.0925,97.05,,158.55
2008-07-07 08:00:00,0.0,0.0,2.287,16.52,86.875,,156.97500000000002
2008-07-07 09:00:00,0.0,0.0,2.9,19.127499999999998,72.53,,127.30000000000001
2008-07-07 10:00:00,0.0,0.0,2.75,20.96,67.8875,,156.375
2008-07-07 11:00:00,0.0,0.0,1.3,21.2275,69.4225,,307.45000000000005
2008-07-07 12:00:00,0.0,0.0,2.387,23.6975,58.8475,,191.72500000000002
2008-07-07 13:00:00,0.0,0.0,3.2,23.105,59.0,,201.025
2008-07-07 14:00:00,0.0,0.0,0.55,23.675,58.2325,,159.375
2008-07-07 15:00:00,0.0,0.0,2.112,20.6525,66.125,,320.475
2008-07-07 16:00:00,0.0,0.0,2.412,18.0575,72.19999999999999,,325.6
2008-07-07 17:00:00,0.0,0.0,2.7,16.4975,78.475,,321.375
2008-07-07 18:00:00,0.0,0.0,2.85,13.6425,90.25,,321.825
2008-07-07 19:00:00,0.0,0.0,2.95,11.91,95.8,,329.275
2008-07-07 20:00:00,0.0,0.0,2.312,13.897499999999999,89.4,,326.8
2008-07-07 21:00:00,0.0,0.0,2.475,18.5975,66.4425,,328.425
2008-07-07 22:00:00,0.0,0.0,0.0,19.8325,57.885,,0.0
