time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2009-08-02 18:00:00,0.0,0.0,0.0,10.7875,94.19999999999999,4.899,5.65625,324.025
2009-08-02 19:00:00,0.0,0.0,0.0,10.0425,96.1,4.500249999999999,5.209,327.475
2009-08-02 20:00:00,18.856,4.0,0.0,9.9025,96.375,4.4864999999999995,5.0497499999999995,325.875
2009-08-02 21:00:00,28.284000000000002,6.0,0.0,9.844999999999999,96.45,4.17875,4.7684999999999995,323.975
2009-08-02 22:00:00,42.426,9.0,0.0,9.665,96.475,4.314,5.056,325.45
2009-08-02 23:00:00,37.712,8.0,0.0,9.4925,96.525,4.107,4.8185,325.475
2009-08-03 00:00:00,9.428,2.0,0.0,9.3975,96.57499999999999,4.02975,4.7905,328.70000000000005
2009-08-03 01:00:00,0.0,0.0,0.0,9.307500000000001,96.6,4.1545000000000005,4.86525,329.7
2009-08-03 02:00:00,4.714,1.0,0.1,9.6775,95.0,4.04025,4.50925,330.4
2009-08-03 03:00:00,0.0,0.0,0.0,9.175,92.75,4.41725,5.00275,330.15
2009-08-03 04:00:00,0.0,0.0,0.0,8.7075,96.35,4.119,4.75625,328.025
2009-08-03 05:00:00,18.856,4.0,0.0,9.165,96.5,4.211,4.75275,324.8
2009-08-03 06:00:00,4.714,1.0,0.0,9.5425,96.525,4.2165,4.811999999999999,328.825
2009-08-03 07:00:00,0.0,0.0,0.0,10.37,96.375,3.62675,4.49975,329.75
2009-08-03 08:00:00,0.0,0.0,0.0,11.62,93.0,3.3825000000000003,3.8215,330.375
2009-08-03 09:00:00,0.0,0.0,0.0,12.445,86.95,3.10675,3.65275,328.725
2009-08-03 10:00:00,0.0,0.0,0.0,13.26,80.15,3.5355,4.20925,324.225
2009-08-03 11:00:00,0.0,0.0,0.0,15.0825,70.3175,3.57325,4.3,323.875
2009-08-03 12:00:00,0.0,0.0,0.0,15.04,72.325,4.01625,4.4685,320.55
2009-08-03 13:00:00,0.0,0.0,0.0,16.055,69.305,3.8415,4.356,321.425
2009-08-03 14:00:00,0.0,0.0,0.0,15.98,70.2775,4.26675,4.97175,323.225
2009-08-03 15:00:00,0.0,0.0,0.0,16.915,67.53999999999999,3.6615,4.1530000000000005,325.9
2009-08-03 16:00:00,0.0,0.0,0.0,16.5475,68.805,3.546,4.053,325.725
2009-08-03 17:00:00,0.0,0.0,0.0,16.65,68.72,3.4005,3.8434999999999997,325.175
2009-08-03 18:00:00,0.0,0.0,0.0,14.4525,77.575,3.6535,4.3185,326.025
2009-08-03 19:00:00,0.0,0.0,0.0,13.4475,81.55,4.008,4.66825,325.525
2009-08-03 20:00:00,0.0,0.0,0.0,12.83,84.775,3.64025,4.14025,324.92499999999995
2009-08-03 21:00:00,0.0,0.0,0.0,11.7825,90.175,4.2620000000000005,4.8935,322.25
2009-08-03 22:00:00,0.0,0.0,0.0,11.3825,91.775,4.6625,5.3092500000000005,324.0
2009-08-03 23:00:00,0.0,0.0,0.0,10.9225,94.2,4.63575,5.4807500000000005,321.4
2009-08-04 00:00:00,0.0,0.0,0.0,10.6,94.725,3.888,4.42175,325.2
2009-08-04 01:00:00,0.0,0.0,0.0,10.385,95.6,4.10925,4.656000000000001,322.45
2009-08-04 02:00:00,0.0,0.0,0.0,10.56,92.675,4.27225,4.78425,325.85
2009-08-04 03:00:00,0.0,0.0,0.0,11.82,85.875,4.2695,4.88725,326.625
2009-08-04 04:00:00,0.0,0.0,0.0,11.8275,87.4,4.083,4.6155,329.275
2009-08-04 05:00:00,0.0,0.0,0.0,11.3275,91.025,4.10625,4.781,329.55
2009-08-04 06:00:00,0.0,0.0,0.0,10.89,93.725,4.211,4.70275,327.175
2009-08-04 07:00:00,0.0,0.0,0.0,13.4025,81.975,3.77075,4.28725,328.05
2009-08-04 08:00:00,0.0,0.0,0.0,15.28,76.24000000000001,3.3665000000000003,4.0,329.4
2009-08-04 09:00:00,0.0,0.0,0.0,17.0275,69.355,3.25525,3.78725,325.5
2009-08-04 10:00:00,0.0,0.0,0.0,18.2225,66.225,2.95275,3.4185,325.025
2009-08-04 11:00:00,0.0,0.0,0.0,19.490000000000002,61.375,2.75475,3.23725,322.8
2009-08-04 12:00:00,0.0,0.0,0.0,20.5375,54.4725,3.07275,3.4530000000000003,324.3
2009-08-04 13:00:00,0.0,0.0,0.0,21.7175,49.9025,2.944,3.4779999999999998,323.85
2009-08-04 14:00:00,0.0,0.0,0.0,19.37,58.167500000000004,3.4965,4.13725,320.475
2009-08-04 15:00:00,0.0,0.0,0.0,18.1175,62.5,3.8265000000000002,4.27475,321.6
2009-08-04 16:00:00,0.0,0.0,0.0,17.447499999999998,66.33500000000001,4.00825,4.39025,321.95
2009-08-04 17:00:00,0.0,0.0,0.0,16.267500000000002,72.275,4.295999999999999,4.69975,327.9
2009-08-04 18:00:00,0.0,0.0,0.0,14.4025,80.525,5.1685,6.07175,323.75
2009-08-04 19:00:00,0.0,0.0,0.0,13.1225,87.55,5.8955,6.8229999999999995,324.125
2009-08-04 20:00:00,0.0,0.0,0.0,12.95,87.2,5.6885,6.54675,324.175
2009-08-04 21:00:00,0.0,0.0,0.0,13.115,84.5,5.275,5.8995,324.05
2009-08-04 22:00:00,0.0,0.0,0.0,13.105,83.975,4.56675,5.29375,326.75
2009-08-04 23:00:00,0.0,0.0,0.0,12.67,87.55,4.19025,4.9655000000000005,332.725
2009-08-05 00:00:00,0.0,0.0,0.0,12.7325,86.67500000000001,4.3942499999999995,4.96525,330.92499999999995
2009-08-05 01:00:00,0.0,0.0,0.0,12.59,87.55,4.024,4.51225,328.25
2009-08-05 02:00:00,0.0,0.0,0.0,12.6025,87.0,4.17625,4.76875,321.625
2009-08-05 03:00:00,0.0,0.0,0.0,12.0875,91.075,4.2295,4.81225,326.4
2009-08-05 04:00:00,0.0,0.0,0.0,11.82,91.325,4.32025,4.97475,326.45
2009-08-05 05:00:00,0.0,0.0,0.0,12.0125,89.725,3.7087499999999998,4.296749999999999,332.275
2009-08-05 06:00:00,0.0,0.0,0.0,12.5075,87.775,3.94325,4.89675,330.2
2009-08-05 07:00:00,0.0,0.0,0.0,12.92,88.575,3.9690000000000003,4.58725,330.475
2009-08-05 08:00:00,0.0,0.0,0.0,14.2425,83.275,3.45025,4.1530000000000005,329.925
2009-08-05 09:00:00,0.0,0.0,0.0,16.4675,74.025,2.7195,3.31525,330.95
2009-08-05 10:00:00,0.0,0.0,0.0,18.82,64.8725,2.2807500000000003,2.9935,328.475
2009-08-05 11:00:00,0.0,0.0,0.0,19.0975,59.395,3.158,3.631,319.3
2009-08-05 12:00:00,0.0,0.0,0.0,17.200000000000003,68.42,4.30825,4.93725,321.025
2009-08-05 13:00:00,0.0,0.0,0.0,16.9075,69.815,4.45575,5.0809999999999995,326.0
2009-08-05 14:00:00,0.0,0.0,0.0,16.7975,69.8225,4.6825,5.39675,325.675
2009-08-05 15:00:00,0.0,0.0,0.0,16.255,73.45,4.708,5.2715,320.625
2009-08-05 16:00:00,0.0,0.0,0.0,16.3425,72.95,4.64875,5.578,321.925
2009-08-05 17:00:00,0.0,0.0,0.0,15.307500000000001,77.52499999999999,5.64825,6.6135,320.675
2009-08-05 18:00:00,0.0,0.0,0.0,13.407499999999999,87.625,5.03925,5.7997499999999995,324.7
2009-08-05 19:00:00,0.0,0.0,0.0,12.195,93.675,5.28675,6.0809999999999995,321.0
2009-08-05 20:00:00,0.0,0.0,0.0,11.41,95.775,4.67225,5.52475,321.95
2009-08-05 21:00:00,4.714,1.0,0.0,11.2525,96.2,5.30575,6.07775,317.425
2009-08-05 22:00:00,28.284000000000002,6.0,0.0,11.6775,96.3,4.9135,5.7435,319.1
2009-08-05 23:00:00,28.284000000000002,6.0,0.0,11.445,96.35,4.41275,5.284,328.1
2009-08-06 00:00:00,9.428,2.0,0.0,11.36,96.4,4.71275,5.687250000000001,317.775
2009-08-06 01:00:00,4.714,1.0,0.0,11.1975,96.4,4.63675,5.62775,318.6
2009-08-06 02:00:00,0.0,0.0,0.0,11.2,96.4,4.23325,5.234,322.475
2009-08-06 03:00:00,4.714,1.0,0.0,10.9975,96.5,4.14175,4.978,319.075
2009-08-06 04:00:00,0.0,0.0,0.1,10.8775,96.5,4.23275,4.87775,320.225
2009-08-06 05:00:00,0.0,0.0,0.0,10.8375,96.5,4.16775,5.15,313.125
2009-08-06 06:00:00,0.0,0.0,0.0,10.9925,96.4,3.96725,4.878,318.40000000000003
2009-08-06 07:00:00,0.0,0.0,0.0,11.48,96.35000000000001,3.89675,4.8185,321.575
2009-08-06 08:00:00,0.0,0.0,0.0,12.295,93.975,4.36875,5.51225,315.05
2009-08-06 09:00:00,0.0,0.0,0.0,12.5575,92.8,3.95625,4.75275,317.4
2009-08-06 10:00:00,0.0,0.0,0.0,13.545,85.225,4.4955,5.06225,323.475
2009-08-06 11:00:00,0.0,0.0,0.0,14.595,80.25,4.7467500000000005,5.46875,323.875
2009-08-06 12:00:00,0.0,0.0,0.0,15.42,77.575,4.68075,5.3934999999999995,325.025
2009-08-06 13:00:00,0.0,0.0,0.0,15.305,77.8,6.079,7.0192499999999995,325.85
2009-08-06 14:00:00,0.0,0.0,0.0,15.4175,79.0,6.10125,6.85675,326.325
2009-08-06 15:00:00,0.0,0.0,0.0,14.5975,85.2,5.709,6.7515,327.55
2009-08-06 16:00:00,4.714,1.0,0.0,12.4925,94.3,4.96525,5.78725,319.2
2009-08-06 17:00:00,61.282,12.999999999999998,0.0,11.84,96.05,4.8157499999999995,5.781,318.575
2009-08-06 18:00:00,47.14,10.0,0.1,11.75,96.275,5.32975,6.24975,317.9
2009-08-06 19:00:00,51.854,10.999999999999998,0.1,11.7425,96.325,5.44825,6.52175,316.225
2009-08-06 20:00:00,18.856,4.0,0.0,11.530000000000001,96.4,4.8145,5.96225,315.8
2009-08-06 21:00:00,9.428,2.0,0.0,11.245000000000001,96.4,3.91125,4.856,323.35
2009-08-06 22:00:00,0.0,0.0,0.1,10.905,96.42500000000001,4.4565,5.7372499999999995,321.925
2009-08-06 23:00:00,0.0,0.0,0.0,10.685,96.5,4.09975,5.10275,320.375
2009-08-07 00:00:00,0.0,0.0,0.0,10.485,96.5,3.61325,4.3435,322.3
2009-08-07 01:00:00,0.0,0.0,0.0,10.1275,96.5,3.44225,4.1405,323.175
2009-08-07 02:00:00,0.0,0.0,0.0,10.09,96.57499999999999,3.03825,3.49375,324.375
2009-08-07 03:00:00,0.0,0.0,0.0,10.085,96.525,3.228,3.6654999999999998,324.5
2009-08-07 04:00:00,4.714,1.0,0.0,9.9025,96.6,3.48325,4.031,326.25
2009-08-07 05:00:00,0.0,0.0,0.0,9.8025,96.6,2.0305,2.7935,326.475
2009-08-07 06:00:00,4.714,1.0,0.0,10.1175,96.57499999999999,1.6195,2.3245,329.85
2009-08-07 07:00:00,0.0,0.0,0.0,10.775,96.5,1.2925,1.906,322.45
2009-08-07 08:00:00,0.0,0.0,0.0,11.8025,94.6,1.2462499999999999,1.82775,323.9
2009-08-07 09:00:00,0.0,0.0,0.0,13.345,82.80000000000001,1.25,1.89675,319.75
2009-08-07 10:00:00,0.0,0.0,0.0,14.752500000000001,76.825,1.6920000000000002,2.384,319.025
2009-08-07 11:00:00,0.0,0.0,0.0,15.105,73.075,2.8142500000000004,3.306,319.925
2009-08-07 12:00:00,0.0,0.0,0.0,15.0975,73.1,3.46725,4.112500000000001,322.275
2009-08-07 13:00:00,0.0,0.0,0.0,14.395,77.4,4.54775,5.06225,327.4
2009-08-07 14:00:00,0.0,0.0,0.0,13.8525,79.82499999999999,5.359,6.24025,323.225
2009-08-07 15:00:00,0.0,0.0,0.0,13.4675,81.5,5.676,6.75475,320.375
2009-08-07 16:00:00,0.0,0.0,0.0,12.3825,88.35,6.1465,7.1537500000000005,318.05
2009-08-07 17:00:00,0.0,0.0,0.0,11.7775,91.9,6.197,6.9235,317.4
2009-08-07 18:00:00,0.0,0.0,0.0,11.370000000000001,94.2,5.73725,6.556,319.775
2009-08-07 19:00:00,0.0,0.0,0.0,11.145,94.85,4.9662500000000005,6.356,319.1
2009-08-07 20:00:00,0.0,0.0,0.0,11.0,94.275,4.55725,5.56525,321.65
2009-08-07 21:00:00,0.0,0.0,0.0,10.8025,94.95,3.88175,4.57475,319.875
2009-08-07 22:00:00,0.0,0.0,0.0,10.66,95.575,4.739,5.753,319.475
2009-08-07 23:00:00,0.0,0.0,0.0,10.615,96.15,5.135,6.009,323.525
2009-08-08 00:00:00,0.0,0.0,0.0,10.29,96.375,5.024,5.856,322.925
2009-08-08 01:00:00,0.0,0.0,0.0,10.0875,96.4,4.54875,5.38725,325.025
2009-08-08 02:00:00,0.0,0.0,0.0,9.9575,96.475,2.729,3.86225,325.175
2009-08-08 03:00:00,0.0,0.0,0.0,9.64,96.5,2.30675,3.01525,326.525
2009-08-08 04:00:00,0.0,0.0,0.0,9.4725,96.5,1.5225,2.1905,323.275
2009-08-08 05:00:00,0.0,0.0,0.0,9.190000000000001,96.5,1.342,1.8312499999999998,327.4
2009-08-08 06:00:00,9.428,2.0,0.0,9.2525,96.525,1.0867499999999999,1.68425,318.125
2009-08-08 07:00:00,0.0,0.0,0.0,10.3025,96.475,1.14575,1.55275,315.375
2009-08-08 08:00:00,0.0,0.0,0.0,14.515,86.275,0.178,0.7185,184.7
2009-08-08 09:00:00,0.0,0.0,0.0,16.9025,70.87,0.1375,0.631,290.85
2009-08-08 10:00:00,0.0,0.0,0.0,20.052500000000002,57.7025,0.26549999999999996,1.0779999999999998,241.175
2009-08-08 11:00:00,0.0,0.0,0.0,19.0975,59.917500000000004,0.3815,1.09975,313.775
2009-08-08 12:00:00,0.0,0.0,0.0,18.72,61.615,0.947,1.64675,318.65
2009-08-08 13:00:00,0.0,0.0,0.0,19.12,61.2525,0.9735,1.79975,319.625
2009-08-08 14:00:00,0.0,0.0,0.0,18.1575,65.0125,1.8744999999999998,2.52475,322.35
2009-08-08 15:00:00,0.0,0.0,0.0,16.075,72.9,2.712,3.21525,322.35
2009-08-08 16:00:00,0.0,0.0,0.0,13.7325,84.8,3.135,3.75,319.175
2009-08-08 17:00:00,0.0,0.0,0.0,12.745000000000001,88.7,3.558,3.98425,326.825
2009-08-08 18:00:00,0.0,0.0,0.0,11.219999999999999,94.92500000000001,3.194,3.65925,324.2
2009-08-08 19:00:00,4.714,1.0,0.0,10.6125,96.05,3.2755,3.978,324.425
2009-08-08 20:00:00,18.856,4.0,0.0,10.325,96.275,2.83675,3.4842500000000003,323.425
2009-08-08 21:00:00,28.284000000000002,6.0,0.0,9.89,96.4,3.21975,4.2,324.25
2009-08-08 22:00:00,23.57,5.0,0.0,9.807500000000001,96.42500000000001,2.844,3.45925,323.75
2009-08-08 23:00:00,23.57,5.0,0.0,9.739999999999998,96.475,2.6875,3.24675,327.95
2009-08-09 00:00:00,32.998000000000005,7.0,0.0,9.6425,96.5,1.94,2.4747500000000002,329.725
2009-08-09 01:00:00,32.998000000000005,7.0,0.0,9.3325,96.525,0.93375,1.2967499999999998,244.8
2009-08-09 02:00:00,9.428,2.0,0.0,10.47,96.525,0.5854999999999999,0.8905000000000001,58.0
2009-08-09 03:00:00,0.0,0.0,0.0,10.75,96.5,0.16975,0.37175,30.15
2009-08-09 04:00:00,4.714,1.0,0.0,10.085,96.525,0.0,0.0,0.0
2009-08-09 05:00:00,0.0,0.0,0.0,9.432500000000001,96.57499999999999,0.41674999999999995,0.83725,162.02499999999998
2009-08-09 06:00:00,0.0,0.0,0.0,9.635,96.625,0.0,0.0,0.0
2009-08-09 07:00:00,0.0,0.0,0.0,11.5775,96.475,0.3225,1.20275,154.65
2009-08-09 08:00:00,0.0,0.0,0.0,13.620000000000001,93.72500000000001,0.20850000000000002,0.831,127.225
2009-08-09 09:00:00,0.0,0.0,0.0,16.8675,73.345,1.7469999999999999,2.537,161.65
2009-08-09 10:00:00,0.0,0.0,0.0,18.7975,66.68,1.1584999999999999,2.42775,155.4
2009-08-09 11:00:00,0.0,0.0,0.0,20.43,61.015,1.1465,2.10575,199.7
2009-08-09 12:00:00,0.0,0.0,0.0,21.0825,60.0325,0.17325000000000002,0.781,309.225
2009-08-09 13:00:00,0.0,0.0,0.0,22.1975,52.81,0.20675,0.6685,301.725
2009-08-09 14:00:00,0.0,0.0,0.0,21.445,55.8375,0.546,1.2465,313.5
2009-08-09 15:00:00,0.0,0.0,0.0,19.3675,61.269999999999996,1.3965,2.0215,318.3
2009-08-09 16:00:00,0.0,0.0,0.0,18.1125,65.295,1.11725,1.759,321.975
2009-08-09 17:00:00,0.0,0.0,0.0,14.9375,78.8,1.7702499999999999,2.30275,321.0
2009-08-09 18:00:00,0.0,0.0,0.0,12.2125,91.2,1.146,1.62175,239.475
2009-08-09 19:00:00,0.0,0.0,0.0,13.7225,83.05,0.0,0.0,0.0
2009-08-09 20:00:00,0.0,0.0,0.0,14.855,74.1,0.0,0.0,0.0
2009-08-09 21:00:00,0.0,0.0,0.0,14.275,81.575,0.0,0.0,0.0
2009-08-09 22:00:00,0.0,0.0,0.0,12.4475,93.75,0.11274999999999999,0.9655,87.925
2009-08-09 23:00:00,0.0,0.0,0.0,11.9375,95.975,0.57075,1.5,127.27499999999999
2009-08-10 00:00:00,4.714,1.0,0.0,11.3675,96.25,0.52475,1.0812499999999998,107.325
2009-08-10 01:00:00,0.0,0.0,0.0,11.005,96.35,2.1995,2.8465,136.25
2009-08-10 02:00:00,4.714,1.0,0.0,11.165,96.4,1.5885,2.4217500000000003,136.4
2009-08-10 03:00:00,4.714,1.0,0.0,10.9175,96.4,1.6440000000000001,2.49025,134.3
2009-08-10 04:00:00,0.0,0.0,0.0,10.315,96.4,2.6755,3.5375,143.175
2009-08-10 05:00:00,61.282000000000004,13.0,0.0,10.217500000000001,96.475,3.26125,3.834,135.45
2009-08-10 06:00:00,42.426,9.0,0.0,10.185,96.5,2.11425,2.78425,146.27499999999998
2009-08-10 07:00:00,9.428,2.0,0.0,10.405,96.5,1.349,2.3935,150.65
2009-08-10 08:00:00,0.0,0.0,0.0,11.265,96.17500000000001,1.7887499999999998,2.24975,158.375
2009-08-10 09:00:00,0.0,0.0,0.0,15.0075,78.15,2.3665,2.9842500000000003,156.35
2009-08-10 10:00:00,0.0,0.0,0.0,18.015,67.7975,1.8275,2.84975,165.675
2009-08-10 11:00:00,0.0,0.0,0.0,19.512500000000003,62.325,1.97725,2.681,163.325
2009-08-10 12:00:00,0.0,0.0,0.0,21.4075,55.5925,1.88875,2.5715000000000003,161.65
2009-08-10 13:00:00,0.0,0.0,0.0,22.615,53.465,0.3325,1.203,212.925
2009-08-10 14:00:00,0.0,0.0,0.0,22.2375,55.55,0.326,1.13425,294.925
2009-08-10 15:00:00,0.0,0.0,0.0,19.92,63.875,1.0105,1.7155,321.425
2009-08-10 16:00:00,0.0,0.0,0.0,16.07,79.45,2.55525,3.081,321.65
2009-08-10 17:00:00,0.0,0.0,0.0,12.879999999999999,90.6,3.22775,4.034,325.7
2009-08-10 18:00:00,0.0,0.0,0.0,11.595,95.35,3.18325,4.2684999999999995,323.725
2009-08-10 19:00:00,0.0,0.0,0.0,10.96,96.15,2.21325,2.9685,326.65
2009-08-10 20:00:00,14.142000000000001,3.0,0.0,10.345,96.35,0.511,1.92775,327.375
2009-08-10 21:00:00,9.428,2.0,0.0,9.91,96.4,0.00625,0.09375,43.425
2009-08-10 22:00:00,0.0,0.0,0.0,10.0925,96.4,0.08299999999999999,0.6559999999999999,93.55
2009-08-10 23:00:00,4.714,1.0,0.0,9.8475,96.42500000000001,0.064,0.29675,34.025
2009-08-11 00:00:00,0.0,0.0,0.0,9.58,96.5,0.0345,0.328,30.575
2009-08-11 01:00:00,0.0,0.0,0.0,9.875,96.5,0.5225,1.184,106.175
2009-08-11 02:00:00,18.856,4.0,0.0,9.8125,96.5,0.23575,0.82175,65.825
2009-08-11 03:00:00,14.142000000000001,3.0,0.0,9.805,96.5,0.033,0.2125,29.325
2009-08-11 04:00:00,0.0,0.0,0.0,9.74,96.5,0.0,0.0,0.0
2009-08-11 05:00:00,4.714,1.0,0.0,9.5275,96.525,0.0,0.0,0.0
2009-08-11 06:00:00,0.0,0.0,0.0,9.81,96.5,0.0,0.0,0.0
2009-08-11 07:00:00,0.0,0.0,0.0,9.97,96.57499999999999,0.010499999999999999,0.15925,160.175
2009-08-11 08:00:00,0.0,0.0,0.0,10.09,96.55,0.0475,0.37775000000000003,234.6
2009-08-11 09:00:00,0.0,0.0,0.0,10.55,96.5,0.08225,0.53125,237.15
2009-08-11 10:00:00,0.0,0.0,0.0,11.3825,96.05000000000001,0.1945,0.7405,238.45
2009-08-11 11:00:00,0.0,0.0,0.0,14.6875,77.925,0.10425000000000001,0.58725,294.375
2009-08-11 12:00:00,0.0,0.0,0.0,17.7625,66.92,0.3,0.98725,305.15
2009-08-11 13:00:00,0.0,0.0,0.0,17.97,64.3525,1.44125,2.1185,320.8
2009-08-11 14:00:00,0.0,0.0,0.0,17.3425,67.02,3.0095,3.484,321.8
2009-08-11 15:00:00,0.0,0.0,0.0,15.225,76.705,3.9585,4.50275,321.0
2009-08-11 16:00:00,0.0,0.0,0.0,12.655000000000001,89.575,5.002,5.7715,327.875
2009-08-11 17:00:00,0.0,0.0,0.0,11.175,95.325,4.1587499999999995,5.39975,323.125
2009-08-11 18:00:00,0.0,0.0,0.0,10.6525,96.15,4.6259999999999994,5.57475,326.2
2009-08-11 19:00:00,4.714,1.0,0.0,10.1175,96.375,4.594250000000001,5.231,327.52500000000003
2009-08-11 20:00:00,4.714,1.0,0.0,9.85,96.42500000000001,3.956,4.4905,329.6
2009-08-11 21:00:00,4.714,1.0,0.0,9.735,96.5,3.90125,4.628,326.9
2009-08-11 22:00:00,9.428,2.0,0.0,8.9775,96.5,3.81275,4.459,326.625
2009-08-11 23:00:00,37.712,8.0,0.0,8.7225,96.525,3.40125,4.2905,326.575
2009-08-12 00:00:00,23.57,5.0,0.0,8.6975,96.525,1.31175,2.31525,322.375
2009-08-12 01:00:00,9.428,2.0,0.0,8.7625,96.57499999999999,0.7,1.4217499999999998,245.48075
2009-08-12 02:00:00,4.714,1.0,0.0,8.7925,96.57499999999999,0.23775000000000002,0.503,160.2
2009-08-12 03:00:00,4.714,1.0,0.0,8.82,96.6,0.067,0.38425,84.775
2009-08-12 04:00:00,4.714,1.0,0.0,8.7825,96.6,0.0,0.0,0.0
2009-08-12 05:00:00,0.0,0.0,0.0,9.24,96.57499999999999,0.07325,0.3625,30.7
2009-08-12 06:00:00,0.0,0.0,0.0,9.6575,96.57499999999999,0.20350000000000001,0.87175,57.150000000000006
2009-08-12 07:00:00,4.714,1.0,0.0,10.290000000000001,96.525,0.7525,1.7217500000000001,143.15
2009-08-12 08:00:00,0.0,0.0,0.0,12.135,92.25,1.17075,2.04975,163.55
2009-08-12 09:00:00,0.0,0.0,0.0,14.64,78.45,1.636,2.434,162.525
2009-08-12 10:00:00,0.0,0.0,0.0,17.595,72.9575,0.53125,1.2622499999999999,231.65
2009-08-12 11:00:00,0.0,0.0,0.0,19.0425,67.0,0.106,0.57175,211.875
2009-08-12 12:00:00,0.0,0.0,0.0,21.09,58.6425,0.39625,1.3965,242.2
2009-08-12 13:00:00,0.0,0.0,0.0,22.8275,52.8275,0.15575,0.50925,206.65
2009-08-12 14:00:00,0.0,0.0,0.0,22.54,53.61,0.038,0.27475,200.55
2009-08-12 15:00:00,0.0,0.0,0.0,20.355,60.707499999999996,0.8957499999999999,1.60925,319.375
2009-08-12 16:00:00,0.0,0.0,0.0,17.0225,72.65,1.88375,2.562,321.075
2009-08-12 17:00:00,0.0,0.0,0.0,13.7,87.4,2.40625,2.98425,326.625
2009-08-12 18:00:00,0.0,0.0,0.0,11.81,94.95,2.36525,2.92475,329.5
2009-08-12 19:00:00,0.0,0.0,0.0,10.6,95.9,3.7329999999999997,4.31525,325.175
2009-08-12 20:00:00,14.142000000000001,3.0,0.0,9.345,96.3,2.29975,3.2185,325.15000000000003
2009-08-12 21:00:00,28.284,6.0,0.0,8.4525,96.4,2.1745,2.67475,323.82500000000005
2009-08-12 22:00:00,32.998000000000005,7.0,0.0,8.39,96.5,1.1235,1.98725,325.225
2009-08-12 23:00:00,14.142000000000001,3.0,0.0,8.825,96.5,0.79925,1.52775,140.025
2009-08-13 00:00:00,70.71000000000001,15.0,0.0,9.6275,96.5,1.5062499999999999,2.35625,131.4
2009-08-13 01:00:00,51.854000000000006,11.0,0.0,9.5375,96.5,0.857,1.5965,143.0
2009-08-13 02:00:00,37.712,8.0,0.0,9.2975,96.5,0.25975,1.053,137.675
2009-08-13 03:00:00,32.998000000000005,7.0,0.0,9.3625,96.5,0.4955,1.8685,129.075
2009-08-13 04:00:00,9.428,2.0,0.1,10.0325,96.5,1.8315,2.62775,133.95
2009-08-13 05:00:00,9.428,2.0,0.0,10.372499999999999,96.5,0.78375,1.5935000000000001,143.04999999999998
2009-08-13 06:00:00,4.714,1.0,0.0,9.9875,96.525,0.025,0.2905,28.675
2009-08-13 07:00:00,0.0,0.0,0.0,10.9275,96.475,0.1955,0.99025,151.95
2009-08-13 08:00:00,0.0,0.0,0.0,12.3075,96.15,0.125,0.56225,162.175
2009-08-13 09:00:00,0.0,0.0,0.0,15.0475,81.075,0.43775000000000003,1.61225,180.625
2009-08-13 10:00:00,0.0,0.0,0.0,17.595,72.1,1.01075,2.22475,190.95
2009-08-13 11:00:00,0.0,0.0,0.0,19.1925,67.075,0.3055,1.0747499999999999,223.775
2009-08-13 12:00:00,0.0,0.0,0.0,20.1925,63.379999999999995,0.37925,1.44375,279.125
2009-08-13 13:00:00,0.0,0.0,0.0,20.6325,62.665,0.2395,0.83725,313.6
2009-08-13 14:00:00,0.0,0.0,0.0,19.6725,66.425,0.6234999999999999,1.534,316.775
2009-08-13 15:00:00,0.0,0.0,0.0,16.83,76.5,1.57775,2.3655,317.725
2009-08-13 16:00:00,0.0,0.0,0.0,15.17,80.94999999999999,2.68525,3.2905,321.075
2009-08-13 17:00:00,0.0,0.0,0.0,14.08,85.2,2.7375,3.3,324.45
2009-08-13 18:00:00,0.0,0.0,0.0,13.095,89.4,3.704,4.2965,324.875
2009-08-13 19:00:00,0.0,0.0,0.0,12.700000000000001,88.45,3.89575,4.431,325.15
2009-08-13 20:00:00,0.0,0.0,0.0,12.525,88.875,3.23925,3.78075,325.7
2009-08-13 21:00:00,0.0,0.0,0.0,12.33,89.725,0.40925,1.178,108.125
2009-08-13 22:00:00,0.0,0.0,0.0,12.6075,94.0,2.29125,3.0185,134.925
2009-08-13 23:00:00,0.0,0.0,0.0,12.84,93.875,2.86225,3.30925,141.2
2009-08-14 00:00:00,0.0,0.0,0.0,13.2,94.175,2.2655000000000003,2.803,141.625
2009-08-14 01:00:00,0.0,0.0,0.0,13.040000000000001,94.125,1.28075,2.259,144.75
2009-08-14 02:00:00,0.0,0.0,0.0,12.9175,93.0,1.3665,2.5404999999999998,138.97500000000002
2009-08-14 03:00:00,0.0,0.0,0.0,12.89,91.6,0.8055,1.73725,143.4
2009-08-14 04:00:00,0.0,0.0,0.0,12.7125,92.4,0.0,0.0,0.0
2009-08-14 05:00:00,0.0,0.0,0.0,12.625,93.025,0.0,0.0,0.0
2009-08-14 06:00:00,0.0,0.0,0.0,13.004999999999999,91.475,0.0,0.0,0.0
2009-08-14 07:00:00,0.0,0.0,0.0,13.8275,87.475,0.0055,0.08425,70.325
2009-08-14 08:00:00,0.0,0.0,0.0,15.61,79.75,0.041749999999999995,0.26875,221.8
2009-08-14 09:00:00,0.0,0.0,0.0,17.6175,72.875,0.02075,0.14049999999999999,157.675
2009-08-14 10:00:00,0.0,0.0,0.0,18.4275,69.755,0.378,1.2435,294.35
